age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,marital_divorced,marital_married,marital_single,job_admin.,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,job_unknown,days_in_year
35,2,0,298,1,0,5,9,611,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
35,2,0,0,1,0,5,9,471,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
50,2,0,5699,1,0,5,9,381,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
41,3,0,176,1,1,5,9,42,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
41,3,0,517,1,0,5,9,251,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
39,2,0,257,1,0,5,9,408,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
42,2,0,56,1,0,5,9,215,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
38,2,0,-390,1,0,5,9,287,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
53,2,0,330,1,0,5,9,216,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
59,1,0,195,0,0,5,9,366,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248
36,2,0,301,1,0,5,9,210,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
54,1,0,-41,1,0,5,9,288,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
40,3,0,483,1,0,5,9,168,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
47,2,0,28,0,0,5,9,338,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,248
53,2,0,13,0,0,5,9,410,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,248
46,1,0,965,0,0,5,9,177,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,248
39,3,0,378,1,1,5,9,127,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
40,2,0,219,1,0,5,9,357,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,248
28,1,0,324,1,0,5,9,175,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,-69,1,0,5,9,300,1,-1,0,0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248
55,2,0,0,0,1,5,9,136,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
43,2,0,205,1,0,5,9,1419,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
48,1,0,278,1,0,5,9,125,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
58,2,0,1065,1,0,5,9,213,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
33,3,0,34,1,0,5,9,27,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
36,2,0,1033,0,0,5,9,238,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
53,2,0,1467,1,0,5,9,124,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
47,1,0,-12,1,0,5,9,18,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
31,2,0,388,1,0,5,9,730,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
57,2,0,294,1,0,5,9,746,2,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
53,2,0,1827,0,0,5,9,121,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
55,1,0,627,1,0,5,9,247,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
45,1,0,25,1,0,5,9,40,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
53,2,0,315,1,0,5,9,181,2,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
37,1,0,0,1,0,5,9,79,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
44,2,0,66,1,0,5,9,206,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
49,1,0,-9,1,1,5,9,389,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
46,2,0,349,1,1,5,9,127,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
43,2,0,100,1,0,5,9,702,1,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
38,2,0,0,0,0,5,9,151,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
43,2,0,434,1,0,5,9,117,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
49,3,0,3237,1,0,5,9,232,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
42,2,0,275,0,0,5,9,408,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
22,2,0,0,1,0,5,9,179,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
40,3,0,207,1,0,5,9,39,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
39,2,0,483,1,0,5,9,282,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
51,2,0,2248,1,0,5,9,714,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
49,2,0,428,1,0,5,9,50,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
53,2,0,0,1,1,5,9,181,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,2,0,0,1,0,5,9,142,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
33,2,0,140,1,0,5,9,227,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
50,3,0,297,1,0,5,9,119,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
39,1,0,279,1,0,5,9,361,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
59,2,0,901,1,0,5,9,73,3,-1,0,0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248
30,2,0,2573,1,0,5,9,67,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
36,2,0,143,1,1,5,9,350,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
40,2,0,475,1,0,5,9,332,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
53,2,0,70,1,0,5,9,611,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,3,0,318,1,0,5,9,113,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
37,2,0,275,1,0,5,9,132,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
42,3,0,742,1,0,5,9,58,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
41,1,0,236,1,0,5,9,151,1,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
30,3,0,25,1,0,5,9,89,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
37,3,0,600,1,0,5,9,152,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
39,2,0,-349,1,0,5,9,611,2,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
41,1,0,183,1,1,5,9,110,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
40,1,0,0,1,0,5,9,463,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
42,3,0,0,1,1,5,9,562,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
40,1,0,0,1,0,5,9,962,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
57,2,0,1078,1,0,5,9,10,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
56,2,0,155,0,0,5,9,118,3,-1,0,0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248
37,2,0,190,1,0,5,9,92,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
59,2,0,319,1,0,5,9,143,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
39,2,0,-185,1,0,5,9,189,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
49,2,0,47,0,0,5,9,234,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
38,2,0,570,1,0,5,9,75,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
36,3,0,19,0,0,5,9,189,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,248
50,1,0,61,1,0,5,9,621,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
41,2,0,-62,1,1,5,9,55,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
54,3,0,258,0,0,5,9,310,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
58,1,0,76,1,0,5,9,156,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
30,2,0,0,1,0,5,9,5,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
33,2,0,352,1,0,5,9,225,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
47,2,0,368,1,0,5,9,125,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
50,3,0,339,1,0,5,9,2,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
32,2,0,1331,1,0,5,9,286,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
40,2,0,672,1,0,5,9,164,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,248
37,3,0,58,1,0,5,9,98,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
54,2,0,447,1,0,5,9,742,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
24,2,0,423,1,0,5,9,226,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
54,3,0,0,0,0,5,9,120,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
34,2,0,19,1,0,5,9,362,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
56,1,0,13,1,0,5,9,357,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
31,2,0,3,1,0,5,9,200,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
24,2,0,82,1,0,5,9,204,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
42,1,0,28,1,0,5,9,126,3,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
57,2,0,792,1,0,5,9,65,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
42,2,0,408,1,0,5,9,107,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
51,2,0,531,1,0,5,9,267,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
57,2,0,211,1,0,5,9,248,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
36,2,0,62,1,0,5,9,215,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
53,2,0,257,1,0,5,9,209,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
50,2,0,1234,1,0,5,9,205,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
54,3,0,313,1,0,5,9,83,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
55,2,0,89,1,0,5,9,106,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
44,2,0,129,1,1,5,9,189,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
43,2,0,0,1,0,5,9,105,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
56,2,0,353,1,0,5,9,106,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
54,2,0,851,1,0,5,9,108,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
55,1,0,96,1,1,5,9,311,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
37,2,0,398,1,1,5,9,214,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
33,3,0,193,0,0,5,9,132,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
46,2,0,-358,1,0,5,9,358,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
36,2,0,539,1,1,5,9,453,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
51,2,0,0,1,0,5,9,364,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
40,1,0,0,0,0,5,9,136,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,248
42,2,0,490,1,0,5,9,386,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
51,2,0,0,1,0,5,9,173,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
49,2,0,403,1,0,5,9,241,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
48,2,0,161,1,0,5,9,224,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
32,3,0,2558,0,0,5,9,148,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
31,2,0,98,1,0,5,9,196,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
55,3,0,115,0,0,5,9,111,4,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
40,2,0,436,1,0,5,9,231,3,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
47,3,0,831,1,0,5,9,316,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
57,2,0,206,1,0,5,9,216,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
41,2,0,290,1,0,5,9,240,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
48,2,0,1,0,0,5,9,669,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
42,2,0,57,1,0,5,9,425,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
30,2,0,-457,1,0,5,9,143,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
58,3,0,1387,1,0,5,9,174,5,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
45,3,0,24598,1,0,5,9,313,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
49,2,0,30,1,0,5,9,135,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
42,2,0,1022,1,0,5,9,146,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
53,2,0,56,1,1,5,9,152,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
51,2,1,-2,0,0,5,9,402,3,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
32,2,0,121,1,0,5,9,213,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
41,2,0,842,1,0,5,9,144,3,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
43,2,0,693,1,0,5,9,124,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
40,2,0,-333,1,0,5,9,183,2,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
50,1,0,1533,1,0,5,9,325,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,3,0,46,1,0,5,9,39,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
53,2,0,18,0,0,5,9,503,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
45,2,0,44,1,0,5,9,95,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
39,1,0,-100,1,0,5,9,680,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
44,3,0,510,1,0,5,9,421,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
55,3,0,685,1,0,5,9,174,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
46,3,0,187,1,0,5,9,113,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
45,2,0,66,1,0,5,9,808,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,2,0,560,1,0,5,9,198,3,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
36,2,0,0,1,0,5,9,195,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
59,2,0,27,0,0,5,9,347,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248
31,2,0,12,1,0,5,9,208,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
44,2,0,34,1,0,5,9,404,4,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
33,3,0,1068,1,0,5,9,396,2,-1,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,248
40,2,0,211,1,0,5,9,216,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
46,3,0,377,1,0,5,9,98,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
48,3,0,263,1,0,5,9,350,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
42,2,0,1263,1,0,6,9,114,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
27,2,0,8,1,0,6,9,88,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
48,2,0,126,1,1,6,9,379,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
59,2,0,230,1,0,6,9,190,3,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
46,3,0,841,1,0,6,9,158,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
38,2,0,308,1,0,6,9,102,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249
43,3,0,1,1,0,6,9,306,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249
38,3,0,86,1,0,6,9,218,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249
23,2,0,157,1,0,6,9,54,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,249
34,2,0,22,1,0,6,9,344,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
38,2,0,46,1,1,6,9,195,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
37,2,0,1293,0,0,6,9,652,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
25,2,0,122,1,0,6,9,286,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,249
48,2,0,131,1,0,6,9,189,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
49,2,0,143,1,0,6,9,83,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,249
38,2,0,393,0,0,6,9,184,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,249
43,1,0,98,1,0,6,9,235,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
33,3,0,0,1,0,6,9,290,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,249
55,2,0,224,1,0,6,9,232,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
38,2,0,757,1,0,6,9,133,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
49,2,0,245,1,1,6,9,318,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
40,2,0,8486,0,0,6,9,260,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,249
43,2,0,350,0,0,6,9,437,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
38,2,0,20,1,0,6,9,402,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
58,2,0,1667,1,1,6,9,85,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
57,2,0,345,1,0,6,9,125,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
32,2,0,10,1,0,6,9,501,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,249
56,3,0,830,1,1,6,9,1201,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,249
58,2,0,29,1,0,6,9,253,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249
60,2,0,545,1,0,6,9,1030,1,-1,0,0.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,249
37,3,0,8730,1,0,6,9,149,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
46,3,0,477,1,0,6,9,114,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249
27,2,0,4,1,0,6,9,243,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
43,2,0,1205,1,0,6,9,769,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
32,2,0,0,1,1,6,9,135,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,249
40,2,0,263,1,0,6,9,231,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,249
38,2,0,1,0,0,6,9,76,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249
34,2,0,283,0,1,6,9,199,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
47,1,0,206,1,0,6,9,152,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
42,1,0,17,1,0,6,9,124,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,249
48,2,0,141,1,1,6,9,424,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
29,3,0,16,1,0,6,9,43,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,249
50,2,0,206,1,0,6,9,154,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249
52,2,0,7,0,0,6,9,203,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
50,3,0,0,0,0,6,9,326,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,249
58,3,0,0,0,0,6,9,393,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,249
46,1,0,1927,1,0,6,9,241,3,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249
38,2,0,284,1,0,6,9,483,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,249
